식약분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드 명칭
232,430101ATB,653102170,애스렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)비씨월드제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,646002940,게스타렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)메디카코리아,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,644307050,스타렉신정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),한국유나이티드제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,670102380,아르시딘정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)팜젠사이언스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649101560,휴티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),한국휴텍스제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,653403120,유파론정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),동국제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,694000810,베아렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),대웅바이오(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,653004420,아르틸렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)한국파마,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,645203010,슈렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)에이프로젠바이오로직스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,651502720,스카딘정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)하원제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,693900190,스토마정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)셀트리온제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,648202400,아르텐정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)유영제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,665001940,가스칸정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)경보제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,698502910,가스티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)테라젠이텍스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,662502130,넥스틸정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)넥스팜코리아,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,645404510,넥실렌이정[애엽95%에탄올연조엑스(20→1)]_(60mg/1정),제일약품(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,643102380,바이틸린정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)바이넥스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,648103570,세토리드정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),경동제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649404740,슈틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),영일제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,655403390,슈피렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),일성신약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,656001880,스테린정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),알리코제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,679801140,스텔스정(애엽95%에탄올연조엑스(20→1)_(60mg/1정),(주)티디에스팜,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,640903010,스트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)일화,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,664901160,스티렐정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),성원애드콕제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,663603020,스티민정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),한국프라임제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,658202780,스티올렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)비보존제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,693200580,스티플정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)한국글로벌제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,650303290,스틸란정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),진양제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,643702950,스틸유정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),국제약품(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,644803510,아르칸정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),태극제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,657502960,아스틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),미래바이오제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,654004560,아시카정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),아주약품(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649804360,애티렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),명문제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,657803230,에스타렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),하나제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,628800570,에스티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)휴비스트제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,645904090,엑시렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),동광제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,669906150,엔피렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),대한뉴팜(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,629700570,오스렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)오스코리아제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,660702810,위더렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),위더스제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649604520,위스틸정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),대우제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,652902310,위코트정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)서울제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,644002460,위큐어정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),삼익제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,641803900,위티렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),광동제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,651601170,윈티렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),한화제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,651204290,유스틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),삼천당제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,648603070,유티린정60mg(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)씨엠지제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649505120,유틸린정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),유니메드제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,642304640,유파렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),삼성제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,657304600,위스틸렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)동구바이오제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,628900480,이디올정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)이든파마,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,621801250,자틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)한국파비스제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,644102550,제스렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),제이더블유신약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,654701200,케스렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),케이엠에스제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649001240,파티스렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),풍림무약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,625201110,화이트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)화이트생명과학,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,684501270,화티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),화일약품(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,671704680,스토애정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),주식회사제뉴원사이언스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,670604520,아미스정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),(주)휴온스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,647804180,에스트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),삼진제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,648506450,유타렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),신풍제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,645602490,유파딘정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),대화제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,644912370,유파칸정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),제이더블유중외제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,656204700,레바티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)바스칸바이오제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,674401310,아르테정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),아이큐어(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,644603540,알파시딘정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),조아제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,646203870,스티젠정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)뉴젠팜,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,52701100,부티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)휴온스생명과학,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,662600770,네오렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),원광제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,647303470,알테렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),에이치엘비제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,665506710,유니티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),한국유니온제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,649701930,스타린정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),지엘파마(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,53600990,디즈텍정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),안국뉴팜(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,678601230,디에스틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)다산제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,670402190,휴트렌정60밀리그램(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)휴온스메디텍,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,53300690,스타미렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)중헌제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,57600190,오나렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),대원바이오텍주식회사,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,54800550,가스타놀정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),엔비케이제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,623006150,엔티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),한국신텍스제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,58800100,팜스티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)유앤생명과학,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,658107840,스토렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(유)한풍제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,669502550,티씨렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)씨티씨바이오,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,57700670,에스엽정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),독립바이오제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,658604050,애스틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),이연제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,690302330,라티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)라이트팜텍,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,651300790,제스틸정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)새한제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,59000940,가스토렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),주식회사케이에스제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,679601350,스티원정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)서흥,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,59600090,스텔라정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)킴스제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,689001340,시스틸렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)시어스제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,57001180,스타렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),주식회사 더유제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,642502290,스티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),동아에스티(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430101ATB,622802320,스토엠정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),(주)마더스제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,653805870,스타이렌정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),신일제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,649605840,위스틸투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),대우제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,646004530,게스타렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)메디카코리아,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,670104320,아르시딘에프정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)팜젠사이언스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,649104560,휴티렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),한국휴텍스제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,653404240,유파론에프정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),동국제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,694001890,베아렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),대웅바이오(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,647804770,에스트렌에스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),삼진제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,643104530,바이틸린투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)바이넥스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,649001830,파티스렌에스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),풍림무약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,654005180,아시카투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),아주약품(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,657806330,에스타렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),하나제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,656004930,스테린투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),알리코제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,649405150,슈틸렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),영일제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,671705760,스토애투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),주식회사제뉴원사이언스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,640903730,스트렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)일화,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,669907300,엔피렌에스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),대한뉴팜(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,643704640,스틸유투엑스정(애엽95%에탄올연조엑스(20→1) )_(90mg/1정),국제약품(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,628801230,에스티렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)휴비스트제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,697100780,스틴투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)한국피엠지제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,669805160,무코렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),구주제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,628901180,이디올투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)이든파마,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,698504000,가스티렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)테라젠이텍스,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,653006330,아르틸렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)한국파마,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,648507920,유타렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),신풍제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,665508000,유니렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),한국유니온제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,642308440,유파렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),삼성제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,657308300,투엑스위스틸정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)동구바이오제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,665002910,가스칸투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)경보제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,54801110,가스타놀투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),엔비케이제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,644604130,알파시딘에프정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),조아제약(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,651300850,제스틸투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)새한제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,622804240,스토엠투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),(주)마더스제약,A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,430102ATB,642507290,스티렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),동아에스티(주),A02X,OTHER DRUGS FOR ACID RELATED DISORDERS
232,488601ATB,642100250,레바넥스정200밀리그램(레바프라잔염산염)_(0.2g/1정),(주)유한양행,A02BC,Proton pump inhibitors
232,489302ATB,661306080,푸티라정(라푸티딘)_(10mg/1정),경방신약(주),A02BA08,lafutidine
232,489302ATB,642105590,유한라푸티딘정10밀리그램_(10mg/1정),(주)유한양행,A02BA08,lafutidine
232,489302ATB,660703350,위더스라푸티딘정10밀리그램(라푸티딘)_(10mg/1정),위더스제약(주),A02BA08,lafutidine
232,489302ATB,670502040,스토칸정10밀리그램(라푸티딘)_(10mg/1정),(주)보령바이오파마,A02BA08,lafutidine
232,489302ATB,655604600,라토가정10밀리그램(라푸티딘)_(10mg/1정),한올바이오파마(주),A02BA08,lafutidine
232,489302ATB,641805470,광동라푸티딘정_(10mg/1정),광동제약(주),A02BA08,lafutidine
232,489302ATB,651204090,라스틴정(라푸티딘)_(10mg/1정),삼천당제약(주),A02BA08,lafutidine
232,489302ATB,640902860,라푸겐정10밀리그램(라푸티딘)_(10mg/1정),(주)일화,A02BA08,lafutidine
232,489302ATB,650303060,라푸진정(라푸티딘)_(10mg/1정),진양제약(주),A02BA08,lafutidine
232,489302ATB,622803300,디펜티딘정10밀리그램(라푸티딘)_(10mg/1정),(주)마더스제약,A02BA08,lafutidine
232,489302ATB,649001960,라푸딘정10밀리그램(라푸티딘)_(10mg/1정),풍림무약(주),A02BA08,lafutidine
232,489302ATB,650205170,푸티딘정10밀리그램(라푸티딘)_(10mg/1정),안국약품(주),A02BA08,lafutidine
232,489302ATB,652904190,서울라푸티딘정_(10mg/1정)_(10mg/1정),(주)서울제약,A02BA08,lafutidine
232,489302ATB,642307810,삼성라푸티딘정10밀리그램_(10mg/1정),삼성제약(주),A02BA08,lafutidine
232,489302ATB,653404430,라푸스타정10밀리그램(라푸티딘)_(10mg/1정),동국제약(주),A02BA08,lafutidine
232,489302ATB,658107010,라푸디정10밀리그램(라푸티딘)_(10mg/1정),(유)한풍제약,A02BA08,lafutidine
232,489302ATB,658603890,라토푸정(라푸티딘)_(10mg/1정),이연제약(주),A02BA08,lafutidine
232,489302ATB,669906450,뉴토가정10mg(라푸티딘)_(10mg/1정),대한뉴팜(주),A02BA08,lafutidine
232,489302ATB,643704800,나푸디정(라푸티딘)_(10mg/1정),국제약품(주),A02BA08,lafutidine
232,489302ATB,656005060,알리코라푸티딘정10밀리그램_(10mg/1정),알리코제약(주),A02BA08,lafutidine
232,489302ATB,663608020,라푸티린정(라푸티딘)_(10mg/1정),한국프라임제약(주),A02BA08,lafutidine
232,489302ATB,642906350,일동라푸티딘정10밀리그램_(10mg/1정),일동제약(주),A02BA08,lafutidine
232,489302ATB,625801020,라푸틴정(라푸티딘)_(10mg/1정),메딕스제약(주),A02BA08,lafutidine
232,489302ATB,628901520,라포덴정10밀리그램(라푸티딘)_(10mg/1정),(주)이든파마,A02BA08,lafutidine
232,489302ATB,649405230,영일라푸티딘정_(10mg/1정),영일제약(주),A02BA08,lafutidine
232,489302ATB,645906520,올라푸정10밀리그램(라푸티딘)_(10mg/1정),동광제약(주),A02BA08,lafutidine
232,489302ATB,654702120,케라푸틴정10밀리그램(라푸티딘)_(10mg/1정),케이엠에스제약(주),A02BA08,lafutidine
232,489302ATB,651300780,뉴코티딘정10밀리그램(라푸티딘)_(10mg/1정),(주)새한제약,A02BA08,lafutidine
232,489302ATB,628801690,라푸트정10밀리그램(라푸티딘)_(10mg/1정),(주)휴비스트제약,A02BA08,lafutidine
232,489302ATB,57000890,라푸니정(라푸티딘)_(10mg/1정),주식회사 더유제약,A02BA08,lafutidine
232,489302ATB,645210280,라푸타정10밀리그램(라푸티딘)_(10mg/1정),(주)에이프로젠바이오로직스,A02BA08,lafutidine
232,489302ATB,693202240,글라티딘정(라푸티딘)_(10mg/1정),(주)한국글로벌제약,A02BA08,lafutidine
232,489302ATB,670402260,라스토정10밀리그램(라푸티딘)_(10mg/1정),(주)휴온스메디텍,A02BA08,lafutidine
232,489302ATB,689001250,라푸그린정10밀리그램(라푸티딘)_(10mg/1정),(주)시어스제약,A02BA08,lafutidine
232,489302ATB,698504210,이텍스라푸티딘정_(10mg/1정),(주)테라젠이텍스,A02BA08,lafutidine
232,489302ATB,674402280,라푸틸정10밀리그램(라푸티딘)_(10mg/1정),아이큐어(주),A02BA08,lafutidine
232,489302ATB,657807360,라프원정10밀리그램(라푸티딘)_(10mg/1정),하나제약(주),A02BA08,lafutidine
232,489302ATB,621804060,라푸티딜정(라푸티딘)_(10mg/1정),(주)한국파비스제약,A02BA08,lafutidine
232,489302ATB,73000860,라푸티닌정(라푸티딘)_(10mg/1정),건일바이오팜주식회사,A02BA08,lafutidine
232,489302ATB,653006810,파마라푸티딘정10밀리그램_(10mg/1정),(주)한국파마,A02BA08,lafutidine
232,489302ATB,641706060,스토락틴정10mg(라푸티딘)_(10mg/1정),일양약품(주),A02BA08,lafutidine
232,489302ATB,641902670,스토가정10밀리그램(라푸티딘)_(10mg/1정),(주)보령,A02BA08,lafutidine
232,489302ATB,642403660,라토딘정10밀리그램(라푸티딘)_(10mg/1정),영진약품(주),A02BA08,lafutidine
232,489302ATB,662502800,라푸딜정(라푸티딘)_(10mg/1정),(주)넥스팜코리아,A02BA08,lafutidine
232,489302ATB,671805490,라푸원정(라푸티딘)_(10mg/1정),대원제약(주),A02BA08,lafutidine
232,489302ATB,671703970,라푸톤정10밀리그램(라푸티딘)_(10mg/1정),주식회사제뉴원사이언스,A02BA08,lafutidine
232,489302ATB,649806590,명문라푸티딘정10밀리그램_(10mg/1정),명문제약(주),A02BA08,lafutidine
232,489302ATB,646003770,스토딘정10밀리그램(라푸티딘)_(10mg/1정),(주)메디카코리아,A02BA08,lafutidine
232,489302ATB,655403130,스토란정10밀리그램(라푸티딘)_(10mg/1정),일성신약(주),A02BA08,lafutidine
232,489302ATB,693902130,스톨라푸정10밀리그램(라푸티딘)_(10mg/1정),(주)셀트리온제약,A02BA08,lafutidine
